Duration,Title,Published_date,Views,Likes,Comments,Type
40.0,"""Eu DETESTO RAÇAS""",2024-10-15,19969,702,100,Short
58.0,ESSA foi a DESCOBERTA dos ANTIBIÓTICOS,2024-10-15,8475,658,9,Short
4481.0,MAYANE BEZERRA - Inteligência Ltda. Podcast #1341,2024-10-15,57608,4262,656,Live
13304.0,"CRIATIVIDADE: MURILO GUN, ÁLVARO MACHADO E KONDZILLA - Inteligência Ltda. Podcast #1340",2024-10-15,63676,2106,131,Live
1243.0,A SEMANA [13 A 19 OUT] DE LANÇAMENTOS 2024 = STREAMINGS + CINEMA - Plantão Nerd #006,2024-10-13,13148,745,75,Live
1614.0,DANI PIRES + PALHAÇO AMENDOIM + RODRIGO FERNANDES (JACARÉ BANGUELA) - Histórias Tenebrosas #007,2024-10-12,34297,2557,111,Live
6320.0,HENRIQUE MADERITE - Inteligência Ltda. Podcast #1339,2024-10-12,184520,10846,419,Live
40.0,PABLO MARÇAL sobre CADEIRADA do DATENA,2024-10-11,24638,1541,176,Short
8500.0,DONALD TRUMP: ANDRÉ MARINHO E JOEL PINHEIRO - Inteligência Ltda. Podcast #1338,2024-10-11,95056,4340,318,Live
51.0,As BETS vão fazer o BRASIL COLAPSAR,2024-10-10,15845,901,36,Short
57.0,PABLO MARÇAL INELEGÍVEL?,2024-10-10,19317,1025,133,Short
7464.0,"SOU AUTISTA, YOUTUBER E ESTUDANTE DE MEDICINA: RAQUEL NERY - Inteligência Ltda. Podcast #1337",2024-10-10,99775,6085,1205,Live
15645.0,"OPERAÇÃO INTEGRATION E P. DIDDY: CARLA, PAVIOTTI E SANTORO - Inteligência Ltda. Podcast #1336",2024-10-10,663602,23216,1765,Live
39.0,VILELA DESABAFA sobre PODCAST,2024-10-09,41284,2041,43,Short
15316.0,PADRE CHRYSTIAN SHANKAR - Inteligência Ltda. Podcast #1335,2024-10-09,806309,60399,3913,Live
53.0,"""Quando eu quero TROCAR de CARRO...""",2024-10-08,20702,824,32,Short
57.0,"""Eu AVISEI o IGOR sobre o MONARK""",2024-10-08,61365,2560,140,Short
6911.0,ÍTALO SENA - Inteligência Ltda. Podcast #1334,2024-10-08,87915,5328,150,Live
12209.0,TUDO SOBRE AS ELEIÇÕES: FELIPE MOURA BRASIL E PAULO CRUZ - Inteligência Ltda. Podcast #1333,2024-10-08,187634,11896,674,Live
1774.0,A SEMANA [06 A 15 OUT] DE LANÇAMENTOS 2024 = STREAMINGS + CINEMA - Plantão Nerd #005,2024-10-06,11474,602,58,Live
9653.0,PABLO MARÇAL (CANDIDATO À PREFEITURA DE SÃO PAULO) - Inteligência Ltda. Podcast #1332,2024-10-05,872194,157824,6287,Live
9587.0,ANTONIO TABET - Inteligência Ltda. Podcast #1331,2024-10-04,159498,7968,696,Live
23.0,BEBER CERVEJA era MAIS LIMPO do que ÁGUA,2024-10-03,15704,601,27,Short
58.0,TRANSFERÊNCIAS sem EXPLICAÇÕES da DEOLANE,2024-10-03,26841,1356,19,Short
10771.0,O FUTURO DA CULTURA POP: ALEXANDRE LINCK E FERRÉZ - Inteligência Ltda. Podcast #1330,2024-10-03,86657,6008,300,Live
11633.0,"MTV: THUNDERBIRD, TITI MULLER, MARINA PERSON E MAX FIVELINHA - Inteligência Ltda. Podcast #1329",2024-10-03,85770,4222,358,Live
59.0,Nós já fomos PARASITAS,2024-10-02,8743,480,71,Short
8300.0,GUILHERME BOULOS (CANDIDATO À PREFEITURA DE SÃO PAULO) - Inteligência Ltda. Podcast #1328,2024-10-02,108285,6193,1481,Live
54.0,COMO um PSICOPATA se SENTE?,2024-10-01,9316,652,7,Short
11470.0,DEBATE: KIM KATAGUIRI X JONES MANOEL - Inteligência Ltda. Podcast #1327,2024-10-01,1352398,74098,30128,Live
7553.0,DATENA (CANDIDATO À PREFEITURA DE SÃO PAULO) - Inteligência Ltda. Podcast #1326,2024-10-01,63972,2857,288,Live
52.0,FREI GILSON fala sobre HOMOSSEXUALIDADE,2024-09-30,25963,2085,285,Short
1044.0,A SEMANA [29 A 05 OUT] DE LANÇAMENTOS 2024 = STREAMINGS + CINEMA - Plantão Nerd #004,2024-09-29,15057,740,86,Live
15321.0,MAIORES PANDEMIAS DA HISTÓRIA: LUCAS ZANANDREZ E BRUNO AUGUSTA - Inteligência Ltda. Podcast #1325,2024-09-28,202057,9317,431,Live
54.0,ESSES são os COMPORTAMENTOS de PSICOPATAS,2024-09-27,9203,619,15,Short
9483.0,TABATA AMARAL (CANDIDATA À PREFEITURA DE SÃO PAULO) - Inteligência Ltda. Podcast #1324,2024-09-27,78045,4176,911,Live
50.0,APOSTAS NÃO são LEGALIZADAS no BRASIL,2024-09-26,8307,513,36,Short
53.0,NINGUÉM ADMITE que tem INVEJA,2024-09-26,6652,576,19,Short
12349.0,QUAL O FUTURO DO JORNALISMO INDEPENDENTE?: RICARDO FELTRIN - Inteligência Ltda. Podcast #1323,2024-09-26,275283,10875,852,Live
10394.0,CASO CLÁUDIO-MG: EDISON BOAVENTURA E LAURO MIGUEL - Inteligência Ltda. Podcast #1322,2024-09-26,474348,15810,1309,Live
7626.0,"HEZBOLLAH X ISRAEL: RICARDO MARCÍLIO, JÚLIO GUEDES E ANDRÉ LAJST - Inteligência Ltda. Podcast #1321",2024-09-25,326378,16735,1134,Live
53.0,APOSTAS estão LIBERADAS no BRASIL?,2024-09-24,8805,499,27,Short
8656.0,TRETAS DA INTERNET: JOÃO DE SENZI (ADVOGADO DOS INFLUENCERS) - Inteligência Ltda. Podcast #1320,2024-09-24,85316,3781,165,Live
