Duration,Title,Published_date,Views,Likes,Comments,Type,mês-ano
11832.0,DANIEL CURI E JHONNY DRUMOND - Flow Podcast #218,2020-10-09,1410180,36218,1255,Live,Oct-20
5977.0,CORBUCCI EATS - Flow Podcast #220,2020-10-09,968520,55843,1068,Live,Oct-20
13042.0,BRUNO BOCK - Flow Podcast #219,2020-10-08,1532282,84625,5990,Live,Oct-20
5915.0,JUZÃO - Flow Podcast #217,2020-10-07,98931,5498,796,Live,Oct-20
8675.0,MARCELO D2 - Flow Podcast #216,2020-10-06,2105586,88577,4389,Live,Oct-20
10737.0,JULIO VIEITEZ - Flow Podcast #214,2020-10-04,1314236,44278,3528,Live,Oct-20
5429.0,CYNTHIA LUZ - Flow Podcast #215,2020-10-03,404355,30485,1368,Live,Oct-20
10322.0,LUCAS INUTILISMO - Flow Podcast #212,2020-10-02,7448366,269406,8232,Live,Oct-20
6989.0,SUPER XANDÃO - Flow Podcast #213,2020-10-01,4081694,375841,25386,Live,Oct-20
4900.0,ESPECIAL 2 ANOS DE FLOW,2020-09-30,312763,26159,918,Live,Sep-20
6409.0,ELCIO CORONATO - Flow Podcast #210,2020-09-26,120061,7182,404,Live,Sep-20
7866.0,SAMY DANA - Flow Podcast #209,2020-09-25,425855,23447,1452,Live,Sep-20
6262.0,LEANDRO NARLOCH - Flow Podcast #208,2020-09-25,120577,8177,834,Live,Sep-20
7839.0,NOGY (CANAL 90) - Flow Podcast #207,2020-09-23,808474,33165,1935,Live,Sep-20
4906.0,Extra Flow #24 - IGOR TATUADO AO VIVO,2020-09-21,234890,18672,747,Live,Sep-20
7421.0,LETÍCIA ARSENIO - Flow Podcast #206,2020-09-19,202234,13181,1026,Live,Sep-20
7146.0,THIEGO NOVAIS - Flow Podcast #205,2020-09-18,267933,21901,708,Live,Sep-20
8806.0,DUDU MC - Flow Podcast #204,2020-09-17,653700,49839,2862,Live,Sep-20
11192.0,EDU FALASCHI E ROBERTO BARROS - Flow Podcast #203,2020-09-16,464369,32435,2618,Live,Sep-20
9329.0,AFONSO PADILHA - Flow Podcast #202,2020-09-13,3036060,132752,3386,Live,Sep-20
6017.0,BRANCA GALDINO - Flow Podcast #201,2020-09-12,114836,9695,435,Live,Sep-20
7137.0,ESPECIAL FLOW PODCAST #200 criador da música do flow,2020-09-11,128081,11181,556,Live,Sep-20
8720.0,THABATA GANGA - Flow Podcast #198,2020-09-09,112439,8772,1169,Live,Sep-20
6737.0,FUTIRINHAS - Flow Podcast #197,2020-09-06,383131,30158,1412,Live,Sep-20
8321.0,YETZ - Flow Podcast #196,2020-09-05,653482,41984,1278,Live,Sep-20
7532.0,KRAWK - Flow Podcast #195,2020-09-04,674984,57357,2724,Live,Sep-20
10785.0,GABRIEL CASSIANO - Flow Podcast #194,2020-09-03,116231,7242,2347,Live,Sep-20
8159.0,DIANA ZAMBROZUSKI - Flow Podcast #193,2020-09-02,353764,25462,899,Live,Sep-20
11027.0,YURI MARÇAL   Flow Podcast #192,2020-08-31,627897,26239,1706,Live,Aug-20
7908.0,PROJOTA - Flow Podcast #191,2020-08-30,537509,39993,1837,Live,Aug-20
8889.0,KLYN - Flow Podcast #190,2020-08-29,334355,27900,1451,Live,Aug-20
4703.0,ARTHUR BENOZZATI (MASCULYNAH) - Flow Podcast #189,2020-08-28,365261,35642,1598,Live,Aug-20
3698.0,Extra Flow #23 - 89 MIL REAIS DA MICHELLE,2020-08-27,240071,20653,1435,Live,Aug-20
7662.0,ROLANDINHO - Flow Podcast #188,2020-08-27,488373,36661,1224,Live,Aug-20
6425.0,BLACKOUTZ - Flow Podcast #187,2020-08-23,1488508,82482,3741,Live,Aug-20
5295.0,NYVI ESTEPHAN - Flow Podcast #186,2020-08-22,555347,40697,1470,Live,Aug-20
9556.0,MARCEL CAMPOS - Flow Quarentena Edition #09,2020-08-22,74970,4906,383,Live,Aug-20
7464.0,DR STANLEY BITTAR (DOCTOR HAIR) - Flow Podcast #185,2020-08-21,167344,10217,801,Live,Aug-20
7530.0,Extra Flow #22 - O FLOW FOI INVADIDO,2020-08-19,398408,29775,1371,Live,Aug-20
7530.0,GABRIEL PATO - Flow Podcast #182,2020-08-15,1302404,91153,2211,Live,Aug-20
8637.0,ZÉ GRAÇA E VINHETEIRO - Flow Podcast #181,2020-08-14,914125,53095,2403,Live,Aug-20
4590.0,Extra Flow #21 - VACINA RUSSA,2020-08-13,229595,20205,679,Live,Aug-20
11145.0,RAFINHA BASTOS - Flow Podcast #180,2020-08-11,2836996,95283,2794,Live,Aug-20
7945.0,ESPECIAL DIA DOS PAIS - Flow Podcast #179,2020-08-10,524537,45345,1783,Live,Aug-20
6080.0,MXDEEGAN - Flow Podcast #178,2020-08-10,105868,8552,470,Live,Aug-20
7668.0,ELIEZER VIA INFINDA – Flow Podcast #177,2020-08-09,2973734,131398,4773,Live,Aug-20
6999.0,AUGUSTO DE ARRUDA BOTELHO – Flow Podcast #176,2020-08-08,480507,27760,1630,Live,Aug-20
9254.0,DEMIAN MAIA - Flow Podcast #175,2020-08-07,488660,28654,1641,Live,Aug-20
3730.0,Extra Flow #20 - METAFLOW,2020-08-06,108311,10352,500,Live,Aug-20
6769.0,MC NEGÃO DA BL - Flow Podcast #174,2020-08-05,1945065,147437,4286,Live,Aug-20
9781.0,BOB NUNES – Flow Podcast #173,2020-08-02,108496,6293,529,Live,Aug-20
8892.0,FELIPE CASTANHARI – Flow Podcast #172,2020-08-01,1772811,108922,3147,Live,Aug-20
6751.0,CARVALHO HIPNOTIZANDO - Flow Podcast #171,2020-07-31,105133,8362,355,Live,Jul-20
7535.0,ROGÉRIO VILELA   Flow Podcast #170,2020-07-30,402277,25599,692,Live,Jul-20
6166.0,CAROLZINHA SG - Flow Podcast #169,2020-07-29,312548,25413,834,Live,Jul-20
7422.0,BRUNO BANDEIRA - Flow Podcast #167,2020-07-24,892133,52537,3508,Live,Jul-20
5390.0,MARCELO FERREIRA - Flow Podcast #166,2020-07-23,474630,29368,2331,Live,Jul-20
8741.0,PRIMO RICO - Flow Podcast #165,2020-07-22,1812413,95986,2771,Live,Jul-20
6672.0,MHEL MARRER - Flow Podcast #163,2020-07-19,271309,19753,1062,Live,Jul-20
8381.0,LUCAS SALLES - Flow Podcast #162,2020-07-18,556382,39823,1181,Live,Jul-20
6350.0,Extra Flow #19 - 5 VEZES POR SEMANA,2020-07-17,159233,14135,460,Live,Jul-20
5360.0,RAFAEL GRASSETTI - Flow Quarentena Edition #08,2020-07-16,121795,10918,379,Live,Jul-20
9540.0,FIRST PHOENIX STUDIO - Flow Podcast #161,2020-07-15,358415,28278,1204,Live,Jul-20
7705.0,RICHARD RASMUSSEN - Flow Podcast #160,2020-07-12,1460332,87127,6371,Live,Jul-20
8073.0,FAVELADO INVESTIDOR - Flow Podcast #159,2020-07-11,447103,33503,1308,Live,Jul-20
12568.0,MAURÍCIO MEIRELLES E ARTHUR PETRY - Flow Podcast #158,2020-07-10,1562176,49623,2481,Live,Jul-20
8859.0,FROID - Flow Podcast #157,2020-07-09,1322357,86637,3781,Live,Jul-20
7075.0,PETER JORDAN - Flow Podcast #156,2020-07-08,2815943,208000,6311,Live,Jul-20
7743.0,LUCKHAOS - Flow Podcast #155,2020-07-07,1361557,117349,4596,Live,Jul-20
9192.0,VITOR METAFORANDO - Flow Podcast #154,2020-07-05,7818935,362255,10867,Live,Jul-20
7151.0,DFIDELIZ E DEREK - Flow Podcast #153,2020-07-04,1914730,121886,3695,Live,Jul-20
4913.0,NINEXT - Flow Podcast #152,2020-07-03,846740,57778,1743,Live,Jul-20
5436.0,LEO STRONDA - Flow Podcast #151,2020-07-02,1536155,116223,3531,Live,Jul-20
5453.0,PAULO FIORILO - Flow Podcast #150,2020-07-02,120421,10324,1422,Live,Jul-20
8536.0,MIL GRAU 777 - Flow Podcast #149,2020-07-01,350206,24835,989,Live,Jul-20
7683.0,GUILHERME GAMER - Flow Podcast #148,2020-06-28,209837,15303,839,Live,Jun-20
4748.0,JÉ E IGU (RECAYD MOB) - Flow Podcast #147,2020-06-27,1095927,85854,3924,Live,Jun-20
10091.0,DJOKO - Flow Podcast #146,2020-06-26,794070,56559,1793,Live,Jun-20
7027.0,YUNG BUDA - Flow Podcast #145,2020-06-25,406652,33127,1449,Live,Jun-20
7981.0,ALEXANDRE PORTO - Flow Podcast #144,2020-06-24,163843,11849,1463,Live,Jun-20
6224.0,ITOKA - Flow Podcast #143,2020-06-20,157141,10986,521,Live,Jun-20
8055.0,ALE SANTOS E PAULO CRUZ - Flow Podcast #142,2020-06-19,265879,23059,1072,Live,Jun-20
9838.0,CRIS BERNART - Flow Podcast #141,2020-06-19,259495,19903,600,Live,Jun-20
8558.0,ERICK SANTOS - Flow Podcast #140,2020-06-18,195509,16637,1561,Live,Jun-20
5797.0,Extra Flow #18 - CANCELARAM O FLOW,2020-06-17,594995,57654,2362,Live,Jun-20
7130.0,KILLERXINOK E KONQUEROR (PRO PLAYERS MK11) - Flow Podcast #138,2020-06-14,291964,20313,808,Live,Jun-20
10980.0,RATO BORRACHUDO - Flow Podcast #137,2020-06-12,2255010,97449,5469,Live,Jun-20
5249.0,Extra Flow #17 - POLÊMICAS SÃO BEM-VINDAS,2020-06-11,147721,12461,759,Live,Jun-20
11697.0,PAULO CRUZ - Flow Podcast #136,2020-06-05,1490726,39180,2400,Live,Jun-20
6385.0,AVIÕES E MÚSICAS - Flow Podcast #135,2020-05-30,1972801,100174,3424,Live,May-20
7079.0,DILERA - Flow Podcast #134,2020-05-28,3635734,233240,7576,Live,May-20
6103.0,LEO DE BIASE E NANDO COHEN (BBL) - Flow Podcast #133,2020-05-23,69541,5561,257,Live,May-20
3942.0,KIM KATAGUIRI - Flow Quarentena Edition #07,2020-05-22,187609,17265,1007,Live,May-20
6112.0,MAURICIO RICARDO - Flow Quarentena Edition #06,2020-05-22,123474,6813,1349,Live,May-20
6816.0,DUZZ - Flow Podcast #132,2020-05-16,598269,57030,2795,Live,May-20
4607.0,Extra Flow #16 - NOSSA VIDA MUDOU PRA SEMPRE?,2020-05-15,149700,12620,512,Live,May-20
6452.0,ZERO BADASS - Flow Podcast #131,2020-05-09,653869,52233,1569,Live,May-20
7093.0,HELIO BELTRÃO (MISES BRASIL) - Flow Podcast #130,2020-05-06,111986,8914,818,Live,May-20
3822.0,Extra Flow #14 - ACABOU BOLSONARO?,2020-05-02,157316,14174,1029,Live,May-20
4983.0,MYSTERY GUITAR MAN - Flow Quarentena Edition #04,2020-04-30,95043,8823,354,Live,Apr-20
7333.0,LUCAS LIRA - Flow Podcast #129,2020-04-25,1225404,69825,2125,Live,Apr-20
6043.0,DIÁRIO PLANINAUTA - Flow Podcast #128,2020-04-24,97102,7830,376,Live,Apr-20
8938.0,COMAROX - Flow Podcast #127,2020-04-23,79323,6362,223,Live,Apr-20
5762.0,MANDY CANDY - Flow Quarentena Edition #03,2020-04-22,208042,17221,1241,Live,Apr-20
5856.0,SANINPLAY - Flow Podcast #126,2020-04-17,140794,13411,499,Live,Apr-20
8237.0,YURI FLY (GAMERS CLUB) - Flow Podcast #125,2020-04-16,139004,11001,355,Live,Apr-20
3504.0,Extra Flow #13 - MANDETTA X BOLSONARO,2020-04-16,107473,10156,289,Live,Apr-20
3150.0,Extra Flow #12 - PSEUDO ESPECIAL 400K,2020-04-10,95842,8891,471,Live,Apr-20
8455.0,BEYOND THE SUMMIT BRASIL - Flow Podcast #124,2020-04-09,93209,5705,485,Live,Apr-20
6546.0,ROLANDINHO - Flow Quarentena Edition #02,2020-04-08,160614,13444,596,Live,Apr-20
8721.0,MAURÍCIO MEIRELLES - Flow Podcast #123,2020-04-03,1028835,60152,2088,Live,Apr-20
6500.0,MAURO NAKADA - Flow Podcast #122,2020-04-03,189533,15579,458,Live,Apr-20
4360.0,Extra Flow #11 - CORONGA,2020-04-02,119265,11422,596,Live,Apr-20
8162.0,PAULO KOGOS - Flow Podcast #121,2020-03-27,648807,41014,5862,Live,Mar-20
8223.0,RIK E SR WILSON - Flow Podcast #120,2020-03-26,539123,41662,1413,Live,Mar-20
8304.0,ARTHUR PETRY - Flow Podcast #119,2020-03-21,320680,20514,1199,Live,Mar-20
6457.0,RAPHAËL LIMA (IDEIAS RADICAIS) - Flow Quarentena Edition #01,2020-03-20,206402,17189,915,Live,Mar-20
7554.0,VIDA MITICA (JULLY E MITICO) - Flow Podcast #118,2020-03-14,1054691,73144,1795,Live,Mar-20
10782.0,GAULES - Flow Podcast #117,2020-03-13,5907587,302228,11984,Live,Mar-20
7756.0,DAMIANI - Flow Podcast #116,2020-03-13,620178,47845,1446,Live,Mar-20
5046.0,ALE SANTOS - Flow Podcast #115,2020-03-12,65297,4971,588,Live,Mar-20
7633.0,DANIEL KAWANO (BLIZZARD) - Flow Podcast #114,2020-03-11,109151,7998,273,Live,Mar-20
4866.0,FERNANDO HOLIDAY - Flow Podcast #113,2020-03-06,306371,22399,896,Live,Mar-20
10267.0,FERNANDO ULRICH - Flow Podcast #112,2020-03-06,510798,20814,1283,Live,Mar-20
7637.0,ALE THEDARKNESS - Flow Podcast #111,2020-03-04,521196,39588,911,Live,Mar-20
4269.0,RICARDO OHARA - Flow Podcast #110 [parte 2/sem saquê edition],2020-03-01,371357,36779,1275,Live,Mar-20
7875.0,RICARDO OHARA - Flow Podcast #110,2020-02-29,791364,83550,4270,Live,Feb-20
4742.0,ESPECIAL 300 MIL INSCRITOS,2020-02-28,112774,12484,305,Live,Feb-20
7750.0,PHOENIX E GILOIDO - Flow Podcast #109,2020-02-27,130954,9973,359,Live,Feb-20
6830.0,FELLIPE ESCUDERO - Flow Podcast #108,2020-02-17,1352739,84342,5426,Live,Feb-20
5650.0,MARI E THA - Flow Podcast #107,2020-02-16,420031,34605,1524,Live,Feb-20
7410.0,NEW YORK TRETA - Flow Podcast #106,2020-02-15,561099,40709,1235,Live,Feb-20
6778.0,MRPOLADOFUL - Flow Podcast #105,2020-02-15,596616,52831,976,Live,Feb-20
7264.0,ARTHUR (MAMÃEFALEI) - Flow Podcast #104,2020-02-13,1193522,79810,3142,Live,Feb-20
8979.0,PATIFE - Flow Podcast #103,2020-02-12,241214,18644,880,Live,Feb-20
7500.0,RENATO ESTRANHO (BUNKER NERD) - Flow Podcast #102,2020-02-07,170041,14290,414,Live,Feb-20
8565.0,LUCAS (INUTILISMO) - Flow Podcast #101,2020-02-06,2541965,139651,3560,Live,Feb-20
12038.0,DAVY JONES E VENOM EXTREME - Flow Podcast #100,2020-02-05,3040757,122202,3760,Live,Feb-20
9585.0,EMME WHITE - Flow Podcast #99,2020-01-31,1324804,60140,2402,Live,Jan-20
7574.0,CHERRYGUMMS - Flow Podcast #98,2020-01-30,394530,30890,1007,Live,Jan-20
9078.0,ALBA EXPIDER - Flow Podcast #97,2020-01-30,331363,22175,1142,Live,Jan-20
7095.0,FALATUZETRÊ - Flow Podcast #96,2020-01-29,224109,16353,687,Live,Jan-20
8496.0,CHRISTIAN BALIAN - Flow Podcast #95,2020-01-24,458370,30419,867,Live,Jan-20
4543.0,VAKINHA PRA TRAZER O RICARDO OHARA DO JAPÃO!,2020-01-23,134353,12789,313,Live,Jan-20
10109.0,CID (NÃO OUVO) - Flow Podcast #94,2020-01-18,599892,39759,1024,Live,Jan-20
10059.0,MARQUESZERO - Flow Podcast #93,2020-01-17,122249,7854,740,Live,Jan-20
9727.0,ROGÉRIO SKYLAB - Flow Podcast #92,2020-01-16,1157393,66991,6251,Live,Jan-20
10141.0,NANDO MOURA - Flow Podcast #91,2020-01-15,2191657,150955,8388,Live,Jan-20
8486.0,RENAN SANTOS (MBL) - Flow Podcast #90,2020-01-10,228155,15344,1055,Live,Jan-20
6889.0,WENDER (VIVO KEYD) - Flow Podcast #89,2020-01-09,42481,3734,104,Live,Jan-20
9034.0,SAMY DANA - Flow Podcast #88,2020-01-09,476545,27972,1596,Live,Jan-20
7008.0,MELIGENI E RETALHA - Flow Podcast #87,2020-01-08,136371,12610,371,Live,Jan-20
6135.0,DIDDY E CHICO - Flow Podcast #86,2019-12-20,130632,12951,403,Live,Dec-19
6352.0,GAYBOL - Flow Podcast #85,2019-12-19,70898,6260,513,Live,Dec-19
3164.0,Extra Flow #10,2019-12-18,39358,3956,106,Live,Dec-19
7271.0,CAUE MOURA - Flow Podcast #84,2019-12-12,1054793,64904,2677,Live,Dec-19
6763.0,DENIS SNIDER - Flow Podcast #83,2019-12-11,103759,8284,270,Live,Dec-19
6310.0,GUSTAVO CHAGAS - Flow Podcast #82,2019-12-07,185743,15395,472,Live,Dec-19
3717.0,RINHA DE POLÍTICO // LIBERAÇÃO DA PLANTA? - Extra Flow #09,2019-12-05,49981,5444,196,Live,Dec-19
5706.0,IZZY NOBRE - Flow Podcast #80,2019-11-30,226075,16825,642,Live,Nov-19
6413.0,SPOK - Flow Podcast #79,2019-11-29,90496,9553,330,Live,Nov-19
7717.0,ENG LEO (CJBR) - Flow Podcast #78,2019-11-28,540447,42744,2148,Live,Nov-19
5623.0,GODENOT - Flow Podcast #77,2019-11-22,99546,9152,474,Live,Nov-19
5317.0,MC GORILA - Flow Podcast #76,2019-11-21,1064513,87539,2894,Live,Nov-19
6629.0,T3DDY - Flow Podcast #74,2019-11-15,498659,41137,1103,Live,Nov-19
6140.0,MAX PALARO - Flow Podcast #73,2019-11-08,57976,5271,272,Live,Nov-19
6730.0,AYU BRAZIL - Flow Podcast #72,2019-11-02,575469,47714,5169,Live,Nov-19
6662.0,LORD VINHETEIRO - Flow Podcast #71,2019-11-01,974637,60569,2822,Live,Nov-19
6885.0,YAGO MARTINS - Flow Podcast #70,2019-10-25,463357,35671,1872,Live,Oct-19
7050.0,ARTHUR PETRY E TIAGO CARVALHO - Flow Podcast #69,2019-10-25,271547,16600,1220,Live,Oct-19
7598.0,MITICO JOVEM - Flow Podcast #68,2019-10-18,528567,41677,1015,Live,Oct-19
5130.0,VENOM EXTREME - Flow Podcast #67 (ESPECIAL BGS),2019-10-12,95940,9213,196,Live,Oct-19
5549.0,FOREVER PLAYER - Flow Podcast #66,2019-10-09,1080500,101541,3207,Live,Oct-19
6251.0,PEDRO E FÁBIO (BBTV) - Flow Podcast #65,2019-10-09,28131,2545,76,Live,Oct-19
4249.0,Especial de Aniversário - 1 ANO DE FLOW,2019-10-05,55613,6286,189,Live,Oct-19
6630.0,ZÉ GRAÇA - Flow Podcast #64,2019-10-04,838865,63865,2950,Live,Oct-19
7361.0,UMDOIS - Flow Podcast #63,2019-09-27,597512,31246,1547,Live,Sep-19
4477.0,FELIPE (SÓCIO FUNDADOR DA PITICAS) - Flow Podcast #62,2019-09-26,41385,4131,167,Live,Sep-19
6071.0,PAULO KOGOS - Flow Podcast #61,2019-09-21,575575,36980,2858,Live,Sep-19
5229.0,HARU - Flow Podcast #60,2019-09-16,408274,31071,1313,Live,Sep-19
6028.0,CAVACO - Flow Podcast #59,2019-09-15,152337,14120,329,Live,Sep-19
9897.0,RATO BORRACHUDO - Flow Podcast #58,2019-08-31,1111591,66258,1971,Live,Aug-19
8008.0,EMME WHITE E DREAD HOT - Flow Podcast #57,2019-08-21,975237,62279,3093,Live,Aug-19
8563.0,TERROR BIONIC - Flow Podcast #56,2019-08-19,150853,8134,296,Live,Aug-19
3546.0,MAICOL (UBISOFT) - Flow Podcast #54,2019-08-15,31306,3104,102,Live,Aug-19
7409.0,VAGAZOIDE - Flow Podcast #53,2019-08-08,243178,19477,537,Live,Aug-19
8483.0,ARTHUR PETRY - Flow Podcast #52,2019-08-04,195151,12700,443,Live,Aug-19
7425.0,MAICON KÜSTER - Flow Podcast #51,2019-07-28,998080,62041,1057,Live,Jul-19
7013.0,KIM KATAGUIRI - Flow Podcast #50,2019-07-27,1187087,71464,2194,Live,Jul-19
4430.0,O CURIOSO CASO DO HACKER DO MORO - Extra Flow #08,2019-07-26,36514,3000,127,Live,Jul-19
7578.0,Flow Podcast #49 - BRUNO FABIL,2019-07-25,1230836,48337,1272,Live,Jul-19
5832.0,Flow Podcast #48 - EDISON BOAVENTURA (UFÓLOGO),2019-07-20,1591543,63596,6457,Live,Jul-19
4417.0,O REAL MOTIVO DO MAICON KÜSTER NÃO TER VINDO AO FLOW [agora já veio],2019-07-13,95611,8284,241,Live,Jul-19
10525.0,Flow Podcast #47 - 7 MINUTOZ,2019-07-08,982887,84825,3918,Live,Jul-19
6154.0,Flow Podcast #46 - BOB 13,2019-07-07,224552,18266,519,Live,Jul-19
5708.0,Flow Podcast #44 - Thata,2019-06-29,191109,14078,518,Live,Jun-19
7256.0,Flow Podcast #43 - MAURO NAKADA,2019-06-23,115507,9466,225,Live,Jun-19
6825.0,Flow Podcast #42 - ROLANDINHO,2019-06-14,130936,10341,638,Live,Jun-19
3729.0,Flow Podcast #41 - MONARK,2019-06-07,331586,22082,886,Live,Jun-19
6038.0,Flow Podcast #40 - CASAL DE NERD,2019-06-02,179434,15480,1256,Live,Jun-19
6459.0,Flow Podcast #39 - MUSSA,2019-05-31,111472,9940,263,Live,May-19
4373.0,Flow Podcast #38 - FIASPO,2019-05-25,72353,7617,229,Live,May-19
7960.0,Flow Podcast #37 - DINO,2019-05-23,152465,12272,459,Live,May-19
6767.0,Flow Podcast #36 - PHOENIX,2019-05-11,158394,13342,377,Live,May-19
3686.0,Extra Flow #07 - BOLSONARO CORTA VERBA DAS UNIVERSIDADES,2019-05-04,63527,5991,448,Live,May-19
7002.0,Flow Podcast #35 - DAVY JONES,2019-04-27,1620730,109871,2605,Live,Apr-19
4132.0,Flow Podcast #34 - ESPECIAL INTERATIVO,2019-04-21,23978,2375,93,Live,Apr-19
6922.0,Flow Podcast #33 - FHOER (e zanfa),2019-04-14,114506,8035,744,Live,Apr-19
7521.0,Flow Podcast #32 - ANDRÉ (GAMESCOLA),2019-04-13,25723,1446,59,Live,Apr-19
3154.0,Flow Podcast #31 - COELHO E BRUNA (parte 1),2019-04-07,191153,18812,608,Live,Apr-19
7483.0,Flow Podcast #30 - VELBERAN,2019-03-31,408162,26600,941,Live,Mar-19
7913.0,Flow Podcast #29 - LUCAS COELHO (COLETIVE),2019-03-29,45624,3465,101,Live,Mar-19
7949.0,Flow Podcast #28 - ARTHUR PETRY,2019-03-24,274503,16413,791,Live,Mar-19
3251.0,Extra Flow #06 - O MUNDO ESTÁ UM CAOS // SUZANO // NOVA ZELÂNDIA // QUE VIAGEM KKKK,2019-03-17,44583,4681,211,Live,Mar-19
8681.0,Flow Podcast #27 - MAX PORTO (CAMPEÃO BBB 9),2019-03-16,197923,12268,539,Live,Mar-19
4147.0,Flow Podcast #26 - RAFFA MOREIRA,2019-03-10,596449,54789,1729,Live,Mar-19
4255.0,Flow Podcast #25 - ESPECIAL FLOWERS,2019-03-09,52766,5288,120,Live,Mar-19
5815.0,Flow Podcast #24 - JOÃO PLANTÃO 190,2019-03-08,55329,4565,124,Live,Mar-19
7244.0,Flow Podcast #23 - RAPHAËL LIMA E ZANFA,2019-03-07,166952,13967,571,Live,Mar-19
6882.0,Flow Podcast #22 - MAICON KÜSTER,2019-03-03,1306292,85803,2101,Live,Mar-19
6586.0,Flow Podcast #21 - AUTHENTIC GAMES,2019-02-24,165746,18166,748,Live,Feb-19
7959.0,Flow Podcast #20 - DREAD HOT E ALEMÃO,2019-02-16,1202228,61719,2871,Live,Feb-19
8074.0,Flow Podcast #19 - BENE BARBOSA,2019-02-09,687646,50358,2837,Live,Feb-19
8011.0,Flow Podcast #18 - VENOM EXTREME,2019-02-03,584103,51680,2571,Live,Feb-19
1944.0,Extra Flow #05 - BRUMADINHO // JEAN WYLLYS,2019-01-30,29487,2458,85,Live,Jan-19
6689.0,Flow Podcast #17 - SANDRO SANFELICE (CAPINAREMOS),2019-01-27,25811,2057,95,Live,Jan-19
5462.0,Flow Podcast #16 - BURGAOFPS,2019-01-20,347115,28181,905,Live,Jan-19
7578.0,Flow Podcast #15 - PLANTÃO 190,2019-01-13,108525,7238,220,Live,Jan-19
3858.0,Flow Podcast #14 - JOÃO CAETANO,2019-01-05,522624,24803,2836,Live,Jan-19
3056.0,Extra Flow #04 - POLÊMICA FOGOS DE ARTIFÍCIO // POSSE DO BOLSONARO,2019-01-02,21761,2229,133,Live,Jan-19
6751.0,Flow Podcast #13 - ESPECIAL FIM DE ANO,2018-12-29,34036,2652,91,Live,Dec-18
5059.0,Flow Podcast #12 - IGOR E MONARK,2018-12-22,38433,3233,118,Live,Dec-18
4016.0,Extra Flow #03 - LULA LIVRE? // KÉFERA VS LUBA // JOÃO DE DEUS,2018-12-19,34855,3490,151,Live,Dec-18
11771.0,Flow Podcast #11 - SANDRO SANFELICE (CAPINAREMOS),2018-12-16,164926,3568,234,Live,Dec-18
3468.0,Extra Flow #02 - CAOS NA FRANÇA // PROPAGANDA ENGANOSA DA CUBE TV // ESCÂNDALO DO CACHORRO,2018-12-05,20883,2074,77,Live,Dec-18
8063.0,Flow Podcast #10 - SUBURBANO DA DEPRESSÃO,2018-12-02,59621,3229,155,Live,Dec-18
2423.0,Extra Flow #01 - PC SIQUEIRA vs NANDO MOURA // ARTIGO 13,2018-11-28,45212,3638,187,Live,Nov-18
10199.0,Flow Podcast #09 - ZELUNE,2018-11-25,433859,10756,335,Live,Nov-18
7843.0,Flow Podcast #08 - CADU SCHEFFER (TESÃO PIÁ),2018-11-18,23429,1523,67,Live,Nov-18
9103.0,Flow Podcast #07 - STEVE E BELLA (YOUANDI GAMES),2018-11-11,27582,2013,60,Live,Nov-18
9678.0,Flow Podcast #06 - MONTALVÃO,2018-11-04,72149,4390,180,Live,Nov-18
7786.0,Flow Podcast #05 - RAPHAËL LIMA (IDEIAS RADICAIS),2018-10-28,431313,29000,2128,Live,Oct-18
10155.0,Flow Podcast #04 – PRIMO PANDA E ANDRÉ MEISTER,2018-10-21,44529,2115,71,Live,Oct-18
7564.0,Flow Podcast #03 – ESPECIAL BGS,2018-10-14,63167,3971,133,Live,Oct-18
7926.0,Flow Podcast #02 - DREZZY,2018-10-06,186930,11039,346,Live,Oct-18
8073.0,Flow Podcast #01 – MONARK E IGOR,2018-09-30,1119371,69488,4476,Live,Sep-18
